elapsed_s,stage,host_monotonic_ns,device_timestamp_ms,axis,roll_deg,pitch_deg,relative_angle_deg,effective_error_deg,p_us,i_us,d_us,output_us,actual_pwm_us,saturated,in_deadband,mode
17.904054,00-120_STILL,36893552727100,105600,PITCH,0.0,-0.04,-0.07,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
17.997650,00-120_STILL,36893646322800,105700,PITCH,0.0,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
18.090787,00-120_STILL,36893739460000,105800,PITCH,0.0,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
18.201072,00-120_STILL,36893849744600,105900,PITCH,0.01,-0.03,-0.07,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
18.295478,00-120_STILL,36893944150800,106000,PITCH,0.02,-0.04,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
18.404385,00-120_STILL,36894053057500,106100,PITCH,0.02,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
18.496429,00-120_STILL,36894145101900,106200,PITCH,0.02,-0.02,-0.05,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
18.604059,00-120_STILL,36894252731900,106300,PITCH,0.01,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
18.696820,00-120_STILL,36894345492600,106400,PITCH,0.0,-0.04,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
18.745233,00-120_STILL,36894393906200,106500,PITCH,-0.01,-0.02,-0.05,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
18.899048,00-120_STILL,36894547721200,106600,PITCH,-0.01,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
18.991707,00-120_STILL,36894640379600,106700,PITCH,-0.01,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
19.101521,00-120_STILL,36894750194200,106800,PITCH,0.0,-0.02,-0.05,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
19.194328,00-120_STILL,36894843000600,106900,PITCH,-0.01,-0.01,-0.03,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
19.304163,00-120_STILL,36894952836000,107000,PITCH,-0.01,0.0,-0.03,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
19.396923,00-120_STILL,36895045596100,107100,PITCH,-0.01,0.01,-0.02,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
19.491157,00-120_STILL,36895139829800,107200,PITCH,-0.01,0.01,-0.02,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
19.600110,00-120_STILL,36895248782800,107300,PITCH,0.0,0.01,-0.02,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
19.693045,00-120_STILL,36895341717700,107400,PITCH,0.0,0.01,-0.02,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
19.745141,00-120_STILL,36895393813600,107500,PITCH,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
19.895048,00-120_STILL,36895543721100,107600,PITCH,0.0,0.02,-0.01,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
20.003557,00-120_STILL,36895652230000,107700,PITCH,0.0,0.01,-0.02,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
20.094886,00-120_STILL,36895743559000,107800,PITCH,0.0,0.01,-0.02,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
20.203511,00-120_STILL,36895852183700,107900,PITCH,-0.01,0.01,-0.02,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
20.296109,00-120_STILL,36895944781500,108000,PITCH,0.0,0.01,-0.02,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
20.403770,00-120_STILL,36896052443200,108100,PITCH,-0.01,0.0,-0.03,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
20.495422,00-120_STILL,36896144094600,108200,PITCH,-0.01,0.0,-0.03,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
20.605106,00-120_STILL,36896253778600,108300,PITCH,-0.01,0.0,-0.03,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
20.699480,00-120_STILL,36896348153200,108400,PITCH,-0.01,0.01,-0.02,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
20.745027,00-120_STILL,36896393700400,108500,PITCH,-0.01,0.02,-0.01,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
20.900020,00-120_STILL,36896548692600,108600,PITCH,-0.01,0.02,-0.01,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
20.994163,00-120_STILL,36896642835600,108700,PITCH,-0.01,0.01,-0.02,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
21.102846,00-120_STILL,36896751519300,108800,PITCH,0.01,0.02,-0.01,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
21.195266,00-120_STILL,36896843939200,108900,PITCH,0.0,0.01,-0.02,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
21.302639,00-120_STILL,36896951311700,109000,PITCH,-0.01,0.02,-0.01,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
21.394717,00-120_STILL,36897043389900,109100,PITCH,-0.01,0.02,-0.01,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
21.503725,00-120_STILL,36897152398100,109200,PITCH,0.0,0.01,-0.02,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
21.597170,00-120_STILL,36897245842700,109300,PITCH,0.0,0.02,-0.01,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
21.705510,00-120_STILL,36897354183300,109400,PITCH,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
21.744854,00-120_STILL,36897393527000,109500,PITCH,0.0,0.03,0.01,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
21.892571,00-120_STILL,36897541243800,109600,PITCH,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
22.002109,00-120_STILL,36897650781700,109700,PITCH,-0.01,0.01,-0.02,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
22.096189,00-120_STILL,36897744861900,109800,PITCH,-0.01,0.0,-0.03,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
22.205367,00-120_STILL,36897854040200,109900,PITCH,-0.02,0.0,-0.03,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
22.298752,00-120_STILL,36897947424600,110000,PITCH,-0.02,-0.01,-0.04,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
22.391655,00-120_STILL,36898040327900,110100,PITCH,-0.02,-0.02,-0.05,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
22.501096,00-120_STILL,36898149768600,110200,PITCH,-0.03,-0.02,-0.05,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
22.593992,00-120_STILL,36898242664600,110300,PITCH,-0.03,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
22.703189,00-120_STILL,36898351861900,110400,PITCH,-0.03,-0.02,-0.05,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
22.744777,00-120_STILL,36898393450300,110500,PITCH,-0.04,-0.02,-0.05,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
22.904109,00-120_STILL,36898552782000,110600,PITCH,-0.03,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
22.996724,00-120_STILL,36898645397400,110700,PITCH,-0.02,-0.04,-0.07,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
23.105802,00-120_STILL,36898754474600,110800,PITCH,-0.01,-0.05,-0.08,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
23.199316,00-120_STILL,36898847989300,110900,PITCH,0.0,-0.05,-0.08,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
23.292601,00-120_STILL,36898941273700,111000,PITCH,0.0,-0.04,-0.07,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
23.401137,00-120_STILL,36899049810100,111100,PITCH,-0.01,-0.04,-0.07,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
23.495285,00-120_STILL,36899143957700,111200,PITCH,-0.03,-0.04,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
23.603982,00-120_STILL,36899252655200,111300,PITCH,-0.02,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
23.697470,00-120_STILL,36899346143200,111400,PITCH,-0.02,-0.02,-0.05,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
23.744767,00-120_STILL,36899393439800,111500,PITCH,-0.03,-0.02,-0.05,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
23.900510,00-120_STILL,36899549183200,111600,PITCH,-0.03,-0.02,-0.05,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
23.992615,00-120_STILL,36899641288200,111700,PITCH,-0.01,-0.02,-0.05,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
24.101440,00-120_STILL,36899750112600,111800,PITCH,-0.02,-0.02,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
24.195629,00-120_STILL,36899844301700,111900,PITCH,-0.01,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
24.303673,00-120_STILL,36899952345800,112000,PITCH,-0.01,-0.02,-0.05,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
24.397539,00-120_STILL,36900046212200,112100,PITCH,0.0,-0.02,-0.05,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
24.491051,00-120_STILL,36900139724100,112200,PITCH,-0.01,-0.02,-0.05,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
24.600967,00-120_STILL,36900249639600,112300,PITCH,-0.01,-0.01,-0.03,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
24.693898,00-120_STILL,36900342570900,112400,PITCH,-0.01,0.01,-0.02,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
24.744271,00-120_STILL,36900392944300,112500,PITCH,-0.01,0.02,-0.01,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
24.897543,00-120_STILL,36900546216200,112600,PITCH,0.0,0.02,-0.01,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
24.990667,00-120_STILL,36900639340200,112700,PITCH,0.0,0.02,-0.01,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
25.100179,00-120_STILL,36900748852100,112800,PITCH,0.0,0.01,-0.02,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
25.193054,00-120_STILL,36900841726500,112900,PITCH,0.01,-0.01,-0.04,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
25.300974,00-120_STILL,36900949646900,113000,PITCH,0.02,-0.02,-0.05,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
25.393156,00-120_STILL,36901041829100,113100,PITCH,0.01,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
25.502581,00-120_STILL,36901151254000,113200,PITCH,0.01,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
25.597215,00-120_STILL,36901245888200,113300,PITCH,0.0,-0.04,-0.07,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
25.691701,00-120_STILL,36901340374100,113400,PITCH,-0.01,-0.05,-0.08,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
25.744222,00-120_STILL,36901392895000,113500,PITCH,0.0,-0.06,-0.09,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
25.895588,00-120_STILL,36901544260800,113600,PITCH,0.0,-0.07,-0.1,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
26.003631,00-120_STILL,36901652303600,113700,PITCH,0.0,-0.07,-0.1,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
26.097619,00-120_STILL,36901746291700,113800,PITCH,0.0,-0.06,-0.09,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
26.190643,00-120_STILL,36901839316100,113900,PITCH,0.0,-0.05,-0.08,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
26.299248,00-120_STILL,36901947921300,114000,PITCH,-0.01,-0.04,-0.07,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
26.390812,00-120_STILL,36902039484900,114100,PITCH,-0.01,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
26.500502,00-120_STILL,36902149175200,114200,PITCH,0.0,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
26.594189,00-120_STILL,36902242861400,114300,PITCH,0.0,-0.02,-0.05,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
26.703532,00-120_STILL,36902352204500,114400,PITCH,0.0,-0.01,-0.04,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
26.744099,00-120_STILL,36902392772100,114500,PITCH,-0.02,-0.01,-0.04,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
26.905287,00-120_STILL,36902553959500,114600,PITCH,-0.01,0.0,-0.03,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
26.997866,00-120_STILL,36902646538800,114700,PITCH,-0.01,0.0,-0.03,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
27.091459,00-120_STILL,36902740132100,114800,PITCH,-0.02,0.02,-0.01,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
27.200502,00-120_STILL,36902849175000,114900,PITCH,-0.02,0.01,-0.02,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
27.294089,00-120_STILL,36902942762100,115000,PITCH,-0.02,0.01,-0.02,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
27.403050,00-120_STILL,36903051723100,115100,PITCH,-0.02,0.01,-0.02,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
27.496123,00-120_STILL,36903144795800,115200,PITCH,-0.03,0.0,-0.03,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
27.604179,00-120_STILL,36903252852100,115300,PITCH,-0.03,-0.01,-0.04,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
27.698110,00-120_STILL,36903346782400,115400,PITCH,-0.03,-0.01,-0.04,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
27.744045,00-120_STILL,36903392717500,115500,PITCH,-0.03,-0.01,-0.04,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
27.901359,00-120_STILL,36903550031700,115600,PITCH,-0.02,-0.01,-0.04,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
27.995442,00-120_STILL,36903644114600,115700,PITCH,-0.02,0.0,-0.03,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
28.103132,00-120_STILL,36903751804800,115800,PITCH,-0.02,0.0,-0.03,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
28.197383,00-120_STILL,36903846056100,115900,PITCH,-0.02,0.0,-0.03,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
28.291130,00-120_STILL,36903939803300,116000,PITCH,-0.02,0.0,-0.02,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
28.399593,00-120_STILL,36904048265800,116100,PITCH,-0.02,0.01,-0.02,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
28.491858,00-120_STILL,36904140530600,116200,PITCH,-0.01,-0.01,-0.04,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
28.600687,00-120_STILL,36904249359700,116300,PITCH,0.0,-0.02,-0.05,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
28.694014,00-120_STILL,36904342687100,116400,PITCH,0.01,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
28.743788,00-120_STILL,36904392461000,116500,PITCH,0.01,-0.04,-0.07,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
28.896368,00-120_STILL,36904545040600,116600,PITCH,0.0,-0.04,-0.07,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
28.989985,00-120_STILL,36904638658200,116700,PITCH,0.0,-0.04,-0.07,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
29.098876,00-120_STILL,36904747548600,116800,PITCH,0.0,-0.05,-0.08,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
29.193388,00-120_STILL,36904842060900,116900,PITCH,0.01,-0.04,-0.07,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
29.301493,00-120_STILL,36904950166400,117000,PITCH,0.02,-0.04,-0.07,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
29.395313,00-120_STILL,36905043986000,117100,PITCH,0.02,-0.04,-0.07,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
29.503392,00-120_STILL,36905152064900,117200,PITCH,0.01,-0.04,-0.07,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
29.596760,00-120_STILL,36905245433200,117300,PITCH,0.01,-0.04,-0.07,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
29.690173,00-120_STILL,36905338845500,117400,PITCH,0.01,-0.04,-0.07,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
29.743663,00-120_STILL,36905392336200,117500,PITCH,0.0,-0.04,-0.07,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
29.892294,00-120_STILL,36905540966800,117600,PITCH,-0.01,-0.04,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
30.001464,00-120_STILL,36905650137000,117700,PITCH,-0.02,-0.03,-0.07,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
30.094003,00-120_STILL,36905742675600,117800,PITCH,-0.01,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
30.203621,00-120_STILL,36905852294000,117900,PITCH,-0.02,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
30.296815,00-120_STILL,36905945487500,118000,PITCH,-0.01,-0.02,-0.05,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
30.389673,00-120_STILL,36906038345600,118100,PITCH,-0.02,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
30.499586,00-120_STILL,36906148258800,118200,PITCH,-0.01,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
30.591826,00-120_STILL,36906240499000,118300,PITCH,-0.01,-0.01,-0.04,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
30.701887,00-120_STILL,36906350560000,118400,PITCH,-0.02,0.0,-0.03,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
30.743532,00-120_STILL,36906392205100,118500,PITCH,-0.02,0.0,-0.03,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
30.891156,00-120_STILL,36906539828600,118600,PITCH,-0.02,-0.01,-0.04,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
31.000192,00-120_STILL,36906648864800,118700,PITCH,-0.02,-0.01,-0.04,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
31.094658,00-120_STILL,36906743330600,118800,PITCH,-0.01,-0.01,-0.04,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
31.204286,00-120_STILL,36906852959200,118900,PITCH,-0.02,-0.01,-0.04,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
31.298160,00-120_STILL,36906946833300,119000,PITCH,-0.01,-0.01,-0.04,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
31.391957,00-120_STILL,36907040629800,119100,PITCH,-0.02,-0.01,-0.05,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
31.500933,00-120_STILL,36907149606400,119200,PITCH,-0.03,-0.02,-0.05,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
31.593991,00-120_STILL,36907242663700,119300,PITCH,-0.03,-0.02,-0.05,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
31.702331,00-120_STILL,36907351004100,119400,PITCH,-0.02,-0.01,-0.04,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
31.743341,00-120_STILL,36907392014100,119500,PITCH,-0.02,-0.02,-0.05,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
31.904303,00-120_STILL,36907552976000,119600,PITCH,-0.02,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
31.998704,00-120_STILL,36907647377200,119700,PITCH,-0.02,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
32.092931,00-120_STILL,36907741604100,119800,PITCH,-0.01,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
32.201692,00-120_STILL,36907850365200,119900,PITCH,0.0,-0.04,-0.07,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
32.295247,00-120_STILL,36907943919700,120000,PITCH,-0.01,-0.04,-0.07,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
32.403374,00-120_STILL,36908052046700,120100,PITCH,-0.01,-0.05,-0.08,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
32.495444,00-120_STILL,36908144116900,120200,PITCH,-0.01,-0.06,-0.09,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
32.589487,00-120_STILL,36908238159500,120300,PITCH,0.0,-0.05,-0.08,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
32.699479,00-120_STILL,36908348152000,120400,PITCH,0.0,-0.05,-0.08,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
32.743203,00-120_STILL,36908391875900,120500,PITCH,-0.01,-0.05,-0.08,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
32.901426,00-120_STILL,36908550098600,120600,PITCH,-0.02,-0.05,-0.08,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
32.995260,00-120_STILL,36908643932400,120700,PITCH,-0.01,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
33.102384,00-120_STILL,36908751056500,120800,PITCH,-0.02,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
33.195203,00-120_STILL,36908843875800,120900,PITCH,-0.01,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
33.304583,00-120_STILL,36908953255800,121000,PITCH,-0.02,-0.04,-0.07,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
33.398714,00-120_STILL,36909047387400,121100,PITCH,-0.02,-0.04,-0.07,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
33.492176,00-120_STILL,36909140848400,121200,PITCH,-0.02,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
33.599777,00-120_STILL,36909248450200,121300,PITCH,-0.01,-0.02,-0.05,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
33.693833,00-120_STILL,36909342506300,121400,PITCH,-0.01,-0.02,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
33.742884,00-120_STILL,36909391556700,121500,PITCH,0.0,-0.02,-0.05,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
33.897018,00-120_STILL,36909545691000,121600,PITCH,0.01,-0.02,-0.05,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
33.989884,00-120_STILL,36909638557000,121700,PITCH,0.0,-0.02,-0.05,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
34.099446,00-120_STILL,36909748118600,121800,PITCH,0.0,-0.02,-0.05,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
34.194266,00-120_STILL,36909842939000,121900,PITCH,0.0,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
34.304399,00-120_STILL,36909953072200,122000,PITCH,0.0,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
34.397190,00-120_STILL,36910045862600,122100,PITCH,-0.01,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
34.490785,00-120_STILL,36910139458200,122200,PITCH,-0.01,-0.04,-0.07,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
34.600283,00-120_STILL,36910248956000,122300,PITCH,-0.02,-0.04,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
34.694380,00-120_STILL,36910343053000,122400,PITCH,-0.03,-0.04,-0.07,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
34.742724,00-120_STILL,36910391397300,122500,PITCH,-0.03,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
34.894508,00-120_STILL,36910543181000,122600,PITCH,-0.03,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
35.003743,00-120_STILL,36910652415600,122700,PITCH,-0.02,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
35.097168,00-120_STILL,36910745841100,122800,PITCH,-0.02,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
35.192319,00-120_STILL,36910840992200,122900,PITCH,-0.01,-0.03,-0.07,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
35.301890,00-120_STILL,36910950562400,123000,PITCH,0.0,-0.03,-0.06,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
35.396167,00-120_STILL,36911044840300,123100,PITCH,0.01,-0.02,-0.05,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
35.490759,00-120_STILL,36911139431700,123200,PITCH,0.0,-0.01,-0.04,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
35.599263,00-120_STILL,36911247935600,123300,PITCH,0.0,-0.01,-0.04,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
35.693203,00-120_STILL,36911341875800,123400,PITCH,0.0,-0.01,-0.04,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
