experiment,host_monotonic_ns,device_timestamp_ms,axis,roll_deg,pitch_deg,relative_angle_deg,effective_error_deg,p_us,i_us,d_us,output_us,actual_pwm_us,saturated,in_deadband,mode
P_ONLY,30784841650800,889400,PITCH,-0.61,-1.24,0.02,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30784935063200,889500,PITCH,-0.6,-1.22,0.03,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30785028345300,889600,PITCH,-0.59,-1.23,0.02,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30785136714100,889700,PITCH,-0.58,-1.24,0.02,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30785230528400,889800,PITCH,-0.57,-1.23,0.02,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30785338764200,889900,PITCH,-0.57,-1.24,0.01,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30785431311200,890000,PITCH,-0.57,-1.24,0.01,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30785541210900,890100,PITCH,-0.58,-1.24,0.01,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30785581091800,890200,PITCH,-0.57,-1.25,0.0,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30785741049200,890300,PITCH,-0.58,-1.25,0.0,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30785834642400,890400,PITCH,-0.58,-1.25,0.0,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30785928988000,890500,PITCH,-0.6,-1.24,0.01,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30786039172000,890600,PITCH,-0.59,-1.24,0.01,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30786131870700,890700,PITCH,-0.59,-1.24,0.01,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30786239425900,890800,PITCH,-0.6,-1.24,0.01,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30786330259600,890900,PITCH,-0.59,-1.24,0.02,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30786438367100,891000,PITCH,-0.25,-1.22,0.11,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30786530381400,891100,PITCH,-0.24,-1.32,-0.08,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30786581123800,891200,PITCH,0.31,-0.52,0.84,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30786733312600,891300,PITCH,0.83,-0.3,0.9,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30786841211500,891400,PITCH,0.47,-1.58,-0.65,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30786934052100,891500,PITCH,0.3,-7.55,-7.02,-7.02,-7.02,0.0,0.0,-7,1493,0,0,PID_ATTITUDE
P_ONLY,30787028073900,891600,PITCH,1.26,-13.35,-12.6,-12.6,-12.6,0.0,0.0,-10,1490,1,0,PID_ATTITUDE
P_ONLY,30787136247000,891700,PITCH,2.12,-18.48,-17.77,-17.77,-17.77,0.0,0.0,-10,1490,1,0,PID_ATTITUDE
P_ONLY,30787229586900,891800,PITCH,0.88,-24.01,-23.23,-23.23,-23.23,0.0,0.0,-10,1490,1,0,PID_ATTITUDE
P_ONLY,30787338771600,891900,PITCH,-0.2,-28.41,-27.64,-27.64,-27.64,0.0,0.0,-10,1490,1,0,PID_ATTITUDE
P_ONLY,30787432071600,892000,PITCH,0.04,-33.84,-33.17,-33.17,-33.17,0.0,0.0,-10,1490,1,0,PID_ATTITUDE
P_ONLY,30787539447300,892100,PITCH,0.47,-39.38,-38.42,-38.42,-38.42,0.0,0.0,-10,1490,1,0,PID_ATTITUDE
P_ONLY,30787581142200,892200,PITCH,0.67,-40.49,-39.26,-39.26,-39.26,0.0,0.0,-10,1490,1,0,PID_ATTITUDE
P_ONLY,30787727216900,892300,PITCH,0.64,-39.58,-37.88,-37.88,-37.88,0.0,0.0,-10,1490,1,0,PID_ATTITUDE
P_ONLY,30787836405700,892400,PITCH,-0.38,-33.09,-31.11,-31.11,-31.11,0.0,0.0,-10,1490,1,0,PID_ATTITUDE
P_ONLY,30787929286900,892500,PITCH,-1.27,-26.24,-24.4,-24.4,-24.4,0.0,0.0,-10,1490,1,0,PID_ATTITUDE
P_ONLY,30788039557200,892600,PITCH,-1.42,-19.66,-17.72,-17.72,-17.72,0.0,0.0,-10,1490,1,0,PID_ATTITUDE
P_ONLY,30788132692500,892700,PITCH,-1.53,-13.22,-11.38,-11.38,-11.38,0.0,0.0,-10,1490,1,0,PID_ATTITUDE
P_ONLY,30788241428900,892800,PITCH,-1.32,-7.69,-6.02,-6.02,-6.02,0.0,0.0,-6,1494,0,0,PID_ATTITUDE
P_ONLY,30788334822400,892900,PITCH,-1.2,-3.5,-1.83,-1.83,-1.83,0.0,0.0,-2,1498,0,0,PID_ATTITUDE
P_ONLY,30788537090400,893100,PITCH,-0.88,1.59,3.16,3.16,3.16,0.0,0.0,3,1503,0,0,PID_ATTITUDE
P_ONLY,30788630372300,893200,PITCH,-0.39,7.35,9.49,9.49,9.49,0.0,0.0,9,1509,0,0,PID_ATTITUDE
P_ONLY,30788680935400,893300,PITCH,-0.24,17.52,19.78,19.78,19.78,0.0,0.0,10,1510,1,0,PID_ATTITUDE
P_ONLY,30788832131000,893400,PITCH,-0.38,24.31,25.7,25.7,25.7,0.0,0.0,10,1510,1,0,PID_ATTITUDE
P_ONLY,30788939589200,893500,PITCH,-0.92,23.83,24.97,24.97,24.97,0.0,0.0,10,1510,1,0,PID_ATTITUDE
P_ONLY,30789032427400,893600,PITCH,-0.98,24.12,25.77,25.77,25.77,0.0,0.0,10,1510,1,0,PID_ATTITUDE
P_ONLY,30789139015500,893700,PITCH,-0.63,30.92,32.93,32.93,32.93,0.0,0.0,10,1510,1,0,PID_ATTITUDE
P_ONLY,30789234007600,893800,PITCH,-0.5,35.56,36.88,36.88,36.88,0.0,0.0,10,1510,1,0,PID_ATTITUDE
P_ONLY,30789327158100,893900,PITCH,-0.81,32.48,32.78,32.78,32.78,0.0,0.0,10,1510,1,0,PID_ATTITUDE
P_ONLY,30789435946600,894000,PITCH,-1.49,19.72,19.62,19.62,19.62,0.0,0.0,10,1510,1,0,PID_ATTITUDE
P_ONLY,30789529729200,894100,PITCH,-1.76,6.48,6.69,6.69,6.69,0.0,0.0,7,1507,0,0,PID_ATTITUDE
P_ONLY,30789638049900,894200,PITCH,-1.47,0.52,1.55,1.55,1.55,0.0,0.0,2,1502,0,0,PID_ATTITUDE
P_ONLY,30789780277000,894400,PITCH,-1.23,-0.66,0.59,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30789934320500,894500,PITCH,-1.09,-0.68,0.56,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30790028021400,894600,PITCH,-1.73,-1.01,0.25,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30790136010200,894700,PITCH,-6.2,-1.53,-0.38,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30790228645300,894800,PITCH,-13.77,-1.35,-0.05,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30790337013500,894900,PITCH,-19.32,-1.05,0.24,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30790430038900,895000,PITCH,-23.02,-0.68,0.62,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30790539712600,895100,PITCH,-22.64,-0.54,0.72,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30790633221100,895200,PITCH,-17.22,-0.68,0.52,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30790727169000,895300,PITCH,-10.98,-1.38,-0.19,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30790780327000,895400,PITCH,-5.63,-1.38,0.02,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30790929546600,895500,PITCH,-1.26,-0.68,0.58,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30791038402400,895600,PITCH,-0.73,-0.66,0.58,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30791131396600,895700,PITCH,-0.67,-0.71,0.54,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30791241300700,895800,PITCH,-0.59,-0.66,0.59,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30791335318700,895900,PITCH,-0.37,-0.64,0.61,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30791428159800,896000,PITCH,0.14,-0.66,0.56,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30791537095800,896100,PITCH,-0.18,-1.29,-0.03,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30791631295700,896200,PITCH,-0.2,-1.36,-0.17,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30791725602700,896300,PITCH,-0.67,-1.8,-0.42,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30791780212700,896400,PITCH,1.52,-1.16,-0.01,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30791940893400,896500,PITCH,7.61,-1.67,-0.37,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30792033592900,896600,PITCH,12.43,0.87,2.48,2.48,2.48,0.0,0.0,2,1502,0,0,PID_ATTITUDE
P_ONLY,30792127038800,896700,PITCH,14.5,3.17,4.5,4.5,4.5,0.0,0.0,5,1505,0,0,PID_ATTITUDE
P_ONLY,30792237311800,896800,PITCH,16.74,4.03,5.44,5.44,5.44,0.0,0.0,5,1505,0,0,PID_ATTITUDE
P_ONLY,30792330327000,896900,PITCH,15.24,4.45,5.61,5.61,5.61,0.0,0.0,6,1506,0,0,PID_ATTITUDE
P_ONLY,30792438750000,897000,PITCH,9.14,2.86,3.91,3.91,3.91,0.0,0.0,4,1504,0,0,PID_ATTITUDE
P_ONLY,30792533564200,897100,PITCH,3.22,0.86,1.91,1.91,1.91,0.0,0.0,2,1502,0,0,PID_ATTITUDE
P_ONLY,30792735783300,897300,PITCH,-1.36,-1.49,-0.19,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30792830311300,897400,PITCH,-0.78,-0.99,0.28,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30792879756200,897500,PITCH,-0.42,-0.8,0.46,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30793034522900,897600,PITCH,-0.34,-0.74,0.52,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30793128107500,897700,PITCH,-0.32,-0.73,0.52,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30793238472800,897800,PITCH,-0.3,-0.73,0.52,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30793331338400,897900,PITCH,-0.29,-0.72,0.53,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30793439371000,898000,PITCH,-0.28,-0.72,0.53,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30793532247400,898100,PITCH,-0.27,-0.72,0.53,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30793626246200,898200,PITCH,-0.27,-0.72,0.53,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30793734519900,898300,PITCH,-0.26,-0.72,0.53,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30793827048600,898400,PITCH,-0.27,-0.72,0.53,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30793879709600,898500,PITCH,-0.26,-0.73,0.52,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30794029715700,898600,PITCH,-0.27,-0.75,0.5,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30794137833300,898700,PITCH,-0.27,-0.75,0.49,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30794231655600,898800,PITCH,-0.27,-0.76,0.48,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30794325818000,898900,PITCH,-0.28,-0.77,0.48,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30794434174000,899000,PITCH,-0.28,-0.77,0.48,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30794528606800,899100,PITCH,-0.27,-0.77,0.49,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30794638726300,899200,PITCH,-0.26,-0.76,0.48,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30794731050900,899300,PITCH,-0.27,-0.77,0.48,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30794838506500,899400,PITCH,-0.28,-0.76,0.49,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30794879552000,899500,PITCH,-0.28,-0.76,0.49,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30795037306600,899600,PITCH,-0.28,-0.75,0.5,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30795130843000,899700,PITCH,-0.28,-0.75,0.49,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30795238262200,899800,PITCH,-0.26,-0.77,0.48,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30795332049400,899900,PITCH,-0.26,-0.78,0.47,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30795439483400,900000,PITCH,-0.27,-0.77,0.48,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30795533637600,900100,PITCH,-0.26,-0.77,0.47,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30795626031600,900200,PITCH,0.1,-0.82,0.44,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30795735739600,900300,PITCH,0.58,-2.08,-1.19,-1.19,-1.19,0.0,0.0,-1,1499,0,0,PID_ATTITUDE
P_ONLY,30795829087100,900400,PITCH,0.52,-7.62,-7.06,-7.06,-7.06,0.0,0.0,-7,1493,0,0,PID_ATTITUDE
P_ONLY,30795879954200,900500,PITCH,0.98,-17.86,-18.37,-18.37,-18.37,0.0,0.0,-10,1490,1,0,PID_ATTITUDE
P_ONLY,30796031537900,900600,PITCH,2.34,-32.45,-31.71,-31.71,-31.71,0.0,0.0,-10,1490,1,0,PID_ATTITUDE
P_ONLY,30796138872700,900700,PITCH,1.96,-36.42,-35.77,-35.77,-35.77,0.0,0.0,-10,1490,1,0,PID_ATTITUDE
P_ONLY,30796233117000,900800,PITCH,2.12,-41.31,-40.32,-40.32,-40.32,0.0,0.0,-10,1490,1,0,PID_ATTITUDE
P_ONLY,30796326444300,900900,PITCH,2.48,-44.63,-43.62,-43.62,-43.62,0.0,0.0,-10,1490,1,0,PID_ATTITUDE
P_ONLY,30796435224800,901000,PITCH,2.38,-45.15,-43.82,-43.82,-43.82,0.0,0.0,-10,1490,1,0,PID_ATTITUDE
P_ONLY,30796527634300,901100,PITCH,2.16,-44.78,-43.58,-43.58,-43.58,0.0,0.0,-10,1490,1,0,PID_ATTITUDE
P_ONLY,30796634957500,901200,PITCH,2.04,-45.08,-43.8,-43.8,-43.8,0.0,0.0,-10,1490,1,0,PID_ATTITUDE
P_ONLY,30796729397200,901300,PITCH,1.72,-44.86,-43.61,-43.61,-43.61,0.0,0.0,-10,1490,1,0,PID_ATTITUDE
P_ONLY,30796838047800,901400,PITCH,1.94,-44.5,-43.18,-43.18,-43.18,0.0,0.0,-10,1490,1,0,PID_ATTITUDE
P_ONLY,30796879823300,901500,PITCH,2.04,-44.09,-42.83,-42.83,-42.83,0.0,0.0,-10,1490,1,0,PID_ATTITUDE
P_ONLY,30797039932800,901600,PITCH,1.95,-44.02,-42.77,-42.77,-42.77,0.0,0.0,-10,1490,1,0,PID_ATTITUDE
P_ONLY,30797133539600,901700,PITCH,1.85,-44.18,-42.96,-42.96,-42.96,0.0,0.0,-10,1490,1,0,PID_ATTITUDE
P_ONLY,30797226452500,901800,PITCH,1.85,-44.3,-43.02,-43.02,-43.02,0.0,0.0,-10,1490,1,0,PID_ATTITUDE
P_ONLY,30797333834800,901900,PITCH,1.88,-43.92,-42.62,-42.62,-42.62,0.0,0.0,-10,1490,1,0,PID_ATTITUDE
P_ONLY,30797426972500,902000,PITCH,1.79,-43.2,-41.85,-41.85,-41.85,0.0,0.0,-10,1490,1,0,PID_ATTITUDE
P_ONLY,30797535596000,902100,PITCH,1.78,-42.17,-40.83,-40.83,-40.83,0.0,0.0,-10,1490,1,0,PID_ATTITUDE
P_ONLY,30797630319000,902200,PITCH,1.79,-40.86,-39.38,-39.38,-39.38,0.0,0.0,-10,1490,1,0,PID_ATTITUDE
P_ONLY,30797739139700,902300,PITCH,1.82,-36.56,-34.64,-34.64,-34.64,0.0,0.0,-10,1490,1,0,PID_ATTITUDE
P_ONLY,30797833133000,902400,PITCH,1.1,-29.05,-26.99,-26.99,-26.99,0.0,0.0,-10,1490,1,0,PID_ATTITUDE
P_ONLY,30797879669600,902500,PITCH,0.39,-20.88,-18.7,-18.7,-18.7,0.0,0.0,-10,1490,1,0,PID_ATTITUDE
P_ONLY,30798036854300,902600,PITCH,0.01,-11.18,-8.99,-8.99,-8.99,0.0,0.0,-9,1491,0,0,PID_ATTITUDE
P_ONLY,30798237980300,902800,PITCH,-0.1,-0.79,0.52,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30798331517700,902900,PITCH,-0.23,-0.68,0.56,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30798439371500,903000,PITCH,-0.29,-0.75,0.49,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30798532936800,903100,PITCH,-0.22,-0.7,0.55,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30798625381200,903200,PITCH,-0.35,-0.22,1.16,1.16,1.16,0.0,0.0,1,1501,0,0,PID_ATTITUDE
P_ONLY,30798733699000,903300,PITCH,-0.49,2.53,4.33,4.33,4.33,0.0,0.0,4,1504,0,0,PID_ATTITUDE
P_ONLY,30798843655400,903404,PITCH,-0.25,12.38,14.4,14.4,14.4,0.0,0.0,10,1510,1,0,PID_ATTITUDE
P_ONLY,30799029887300,903600,PITCH,-0.56,34.78,36.66,36.66,36.66,0.0,0.0,10,1510,1,0,PID_ATTITUDE
P_ONLY,30799079138800,903700,PITCH,-0.72,40.97,42.68,42.68,42.68,0.0,0.0,10,1510,1,0,PID_ATTITUDE
P_ONLY,30799231567700,903800,PITCH,-0.99,42.88,44.18,44.18,44.18,0.0,0.0,10,1510,1,0,PID_ATTITUDE
P_ONLY,30799340117200,903900,PITCH,-1.03,44.47,45.93,45.93,45.93,0.0,0.0,10,1510,1,0,PID_ATTITUDE
P_ONLY,30799433052400,904000,PITCH,-1.08,45.61,46.76,46.76,46.76,0.0,0.0,10,1510,1,0,PID_ATTITUDE
P_ONLY,30799526906500,904100,PITCH,-1.94,39.54,39.44,39.44,39.44,0.0,0.0,10,1510,1,0,PID_ATTITUDE
P_ONLY,30799635724800,904200,PITCH,-2.45,26.7,26.75,26.75,26.75,0.0,0.0,10,1510,1,0,PID_ATTITUDE
P_ONLY,30799729976000,904300,PITCH,-1.82,18.69,19.47,19.47,19.47,0.0,0.0,10,1510,1,0,PID_ATTITUDE
P_ONLY,30799838080200,904400,PITCH,-1.3,11.66,12.06,12.06,12.06,0.0,0.0,10,1510,1,0,PID_ATTITUDE
P_ONLY,30799929977800,904500,PITCH,-1.33,4.39,5.23,5.23,5.23,0.0,0.0,5,1505,0,0,PID_ATTITUDE
P_ONLY,30800038903100,904600,PITCH,-0.84,4.44,6.38,6.38,6.38,0.0,0.0,6,1506,0,0,PID_ATTITUDE
P_ONLY,30800179179100,904800,PITCH,0.94,31.92,33.8,33.8,33.8,0.0,0.0,10,1510,1,0,PID_ATTITUDE
P_ONLY,30800332392200,904900,PITCH,0.86,36.5,38.18,38.18,38.18,0.0,0.0,10,1510,1,0,PID_ATTITUDE
P_ONLY,30800426571900,905000,PITCH,0.69,40.4,41.95,41.95,41.95,0.0,0.0,10,1510,1,0,PID_ATTITUDE
P_ONLY,30800628687700,905200,PITCH,0.3,43.17,44.43,44.43,44.43,0.0,0.0,10,1510,1,0,PID_ATTITUDE
P_ONLY,30800737287900,905300,PITCH,-0.16,43.32,44.63,44.63,44.63,0.0,0.0,10,1510,1,0,PID_ATTITUDE
P_ONLY,30800830257000,905400,PITCH,-0.22,43.78,45.04,45.04,45.04,0.0,0.0,10,1510,1,0,PID_ATTITUDE
P_ONLY,30800938500500,905500,PITCH,-0.2,43.29,44.36,44.36,44.36,0.0,0.0,10,1510,1,0,PID_ATTITUDE
P_ONLY,30801031132600,905600,PITCH,-0.28,35.97,35.7,35.7,35.7,0.0,0.0,10,1510,1,0,PID_ATTITUDE
P_ONLY,30801139865100,905700,PITCH,-0.18,21.11,21.07,21.07,21.07,0.0,0.0,10,1510,1,0,PID_ATTITUDE
P_ONLY,30801232723200,905800,PITCH,0.06,10.31,10.7,10.7,10.7,0.0,0.0,10,1510,1,0,PID_ATTITUDE
P_ONLY,30801279135700,905900,PITCH,0.31,2.31,3.19,3.19,3.19,0.0,0.0,3,1503,0,0,PID_ATTITUDE
P_ONLY,30801435243200,906000,PITCH,0.47,0.5,1.68,1.68,1.68,0.0,0.0,2,1502,0,0,PID_ATTITUDE
P_ONLY,30801528436300,906100,PITCH,0.52,-0.13,1.05,1.05,1.05,0.0,0.0,1,1501,0,0,PID_ATTITUDE
P_ONLY,30801729893100,906300,PITCH,0.68,-4.7,-3.84,-3.84,-3.84,0.0,0.0,-4,1496,0,0,PID_ATTITUDE
P_ONLY,30801839453700,906400,PITCH,1.36,-9.23,-8.49,-8.49,-8.49,0.0,0.0,-8,1492,0,0,PID_ATTITUDE
P_ONLY,30801932933200,906500,PITCH,2.43,-16.96,-16.74,-16.74,-16.74,0.0,0.0,-10,1490,1,0,PID_ATTITUDE
P_ONLY,30802026351600,906600,PITCH,2.77,-24.55,-24.03,-24.03,-24.03,0.0,0.0,-10,1490,1,0,PID_ATTITUDE
P_ONLY,30802135401500,906700,PITCH,3.11,-32.33,-31.85,-31.85,-31.85,0.0,0.0,-10,1490,1,0,PID_ATTITUDE
P_ONLY,30802228632300,906800,PITCH,3.07,-39.43,-38.43,-38.43,-38.43,0.0,0.0,-10,1490,1,0,PID_ATTITUDE
P_ONLY,30802337745100,906900,PITCH,2.73,-40.18,-38.88,-38.88,-38.88,0.0,0.0,-10,1490,1,0,PID_ATTITUDE
P_ONLY,30802378873700,907000,PITCH,2.38,-36.76,-34.59,-34.59,-34.59,0.0,0.0,-10,1490,1,0,PID_ATTITUDE
P_ONLY,30802537919100,907100,PITCH,0.58,-24.59,-21.95,-21.95,-21.95,0.0,0.0,-10,1490,1,0,PID_ATTITUDE
P_ONLY,30802630689200,907200,PITCH,-1.04,-8.31,-5.62,-5.62,-5.62,0.0,0.0,-6,1494,0,0,PID_ATTITUDE
P_ONLY,30802830912100,907400,PITCH,-0.65,-0.49,0.76,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30802939962400,907500,PITCH,-0.62,-0.53,0.71,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30803034111500,907600,PITCH,-0.5,-0.55,0.7,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30803128001100,907700,PITCH,-0.21,-0.54,0.72,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30803237269700,907800,PITCH,0.19,-0.47,0.8,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30803330671300,907900,PITCH,0.3,-0.3,0.95,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30803424402900,908000,PITCH,0.34,-1.25,-0.3,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30803478720700,908100,PITCH,-0.08,-4.48,-3.43,-3.43,-3.43,0.0,0.0,-3,1497,0,0,PID_ATTITUDE
P_ONLY,30803626552500,908200,PITCH,2.99,-6.09,-4.96,-4.96,-4.96,0.0,0.0,-5,1495,0,0,PID_ATTITUDE
P_ONLY,30803736070400,908300,PITCH,11.2,-6.04,-4.56,-4.56,-4.56,0.0,0.0,-5,1495,0,0,PID_ATTITUDE
P_ONLY,30803829298700,908400,PITCH,18.58,-2.8,-1.31,-1.31,-1.31,0.0,0.0,-1,1499,0,0,PID_ATTITUDE
P_ONLY,30804032062500,908600,PITCH,14.15,-3.06,-1.94,-1.94,-1.94,0.0,0.0,-2,1498,0,0,PID_ATTITUDE
P_ONLY,30804139052300,908700,PITCH,5.45,-3.63,-2.36,-2.36,-2.36,0.0,0.0,-2,1498,0,0,PID_ATTITUDE
P_ONLY,30804232928700,908800,PITCH,-0.08,-3.3,-2.05,-2.05,-2.05,0.0,0.0,-2,1498,0,0,PID_ATTITUDE
P_ONLY,30804433884900,909000,PITCH,-0.43,-0.05,1.19,1.19,1.19,0.0,0.0,1,1501,0,0,PID_ATTITUDE
P_ONLY,30804527207900,909100,PITCH,-0.38,-0.15,1.09,1.09,1.09,0.0,0.0,1,1501,0,0,PID_ATTITUDE
P_ONLY,30804730090600,909300,PITCH,-0.22,-0.33,0.91,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30804778104000,909400,PITCH,-0.16,-0.4,0.85,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30804931941100,909500,PITCH,-0.11,-0.46,0.79,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30805024036300,909600,PITCH,-0.07,-0.51,0.74,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30805133446600,909700,PITCH,-0.05,-0.55,0.7,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30805227279700,909800,PITCH,0.01,-0.56,0.69,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
P_ONLY,30805334075600,909900,PITCH,0.04,-0.59,0.65,0.0,0.0,0.0,0.0,0,1500,0,1,PID_ATTITUDE
